,accession_name,has_seed,population,species_id,collector_id,date_collected,has_seed,locality_name,latitude,longitude,altitude,datum,collection_trip_id,maternal_lines,ploidy,box_id,source,external_id,background,generation,country_origin,notes,lineage_id,accession_data_json
775,Gaz-5,,,6,3,13/1/2013,,Gaziantep,37.1277222222222,37.3908055555556,,,,1,,,ANUPS00024,,,,,single seed descent Pst1 sequenced lines,,
776,Gaz-6,,,6,3,13/1/2013,,Gaziantep,37.1277222222222,37.3908055555556,,,,1,,,ANUPS00025,,,,,single seed descent Pst1 sequenced lines,,
777,Gaz-7,,,6,3,13/1/2013,,Gaziantep,37.1277222222222,37.3908055555556,,,,1,,,ANUPS00026,,,,,single seed descent Pst1 sequenced lines,,
778,Gaz-8,,,6,3,13/1/2013,,Gaziantep,37.1277222222222,37.3908055555556,,,,1,,,ANUPS00027,,,,,single seed descent Pst1 sequenced lines,,
779,Gaz-9,,,6,3,13/1/2013,,Gaziantep,37.1277222222222,37.3908055555556,,,,1,,,ANUPS00028,,,,,single seed descent Pst1 sequenced lines,,
780,Gaz-1,,,6,3,13/1/2013,,Gaziantep,37.1277222222222,37.3908055555556,,,,1,,,ANUPS00020,,,,,single seed descent Pst1 sequenced lines,,
781,Kah-1,,,6,3,13/1/2013,,Kahta,37.7339722222222,38.5333888888889,,,,1,,,ANUPS00029,,,,,single seed descent Pst1 sequenced lines,,
782,Kah-2,,,6,3,13/1/2013,,Kahta,37.7339722222222,38.5333888888889,,,,1,,,ANUPS00030,,,,,single seed descent Pst1 sequenced lines,,
783,Kah-3,,,6,3,13/1/2013,,Kahta,37.7339722222222,38.5333888888889,,,,1,,,ANUPS00031,,,,,single seed descent Pst1 sequenced lines,,
784,Kah-4,,,6,3,13/1/2013,,Kahta,37.7339722222222,38.5333888888889,,,,1,,,ANUPS00032,,,,,single seed descent Pst1 sequenced lines,,
785,Kah-5,,,6,3,13/1/2013,,Kahta,37.7339722222222,38.5333888888889,,,,1,,,ANUPS00033,,,,,single seed descent Pst1 sequenced lines,,
786,Kah-6,,,6,3,13/1/2013,,Kahta,37.7339722222222,38.5333888888889,,,,1,,,ANUPS00034,,,,,single seed descent Pst1 sequenced lines,,
787,Koz-2,,,6,3,13/1/2013,,Kozluk,38.1522944444444,41.6096666666667,,,,1,,,ANUPS00036,,,,,single seed descent Pst1 sequenced lines,,
788,Koz-3,,,6,3,13/1/2013,,Kozluk,38.1522944444444,41.6096666666667,,,,1,,,ANUPS00037,,,,,single seed descent Pst1 sequenced lines,,
789,Koz-4,,,6,3,13/1/2013,,Kozluk,38.1522944444444,41.6096666666667,,,,1,,,ANUPS00038,,,,,single seed descent Pst1 sequenced lines,,
790,Koz-1,,,6,3,13/1/2013,,Kozluk,38.1522944444444,41.6096666666667,,,,1,,,ANUPS00035,,,,,single seed descent Pst1 sequenced lines,,
791,Men2,,,6,3,13/1/2013,,,,,,,,1,,,ANUPS00214,,,,,single seed descent Pst1 sequenced lines,,
792,Men2029,,,6,3,13/1/2013,,,,,,,,1,,,ANUPS00184,,,,,single seed descent Pst1 sequenced lines,,
793,Mig3,,,6,3,13/1/2013,,,42.14799,-0.19497,572,,,1,,,ANUPS00211,,,,,single seed descent Pst1 sequenced lines,,
794,Mon2,,,6,3,13/1/2013,,,,,,,,1,,,ANUPS00181,,,,,single seed descent Pst1 sequenced lines,,
795,Mon3,,,6,3,13/1/2013,,"Puerto de Pallaruelo, Castejon de Monegros. Zaragoza, Spain",41.65132,-0.21042,515,,,1,,,ANUPS00213,,,,,single seed descent Pst1 sequenced lines,,
796,Mur2-31,,,6,3,13/1/2013,,,,,,,,1,,,ANUPS00183,,,,,single seed descent Pst1 sequenced lines,,
797,Pal2032,,,6,3,13/1/2013,,,,,,,,1,,,ANUPS00188,,,,,single seed descent Pst1 sequenced lines,,
798,Tek-1,,,6,3,13/1/2013,,Tekirdag,41.8344722222222,27.5191111111111,,,,1,,,ANUPS00040,,,,,single seed descent Pst1 sequenced lines,,
799,Tek-10,,,6,3,13/1/2013,,Tekirdag,41.8344722222222,27.5191111111111,,,,1,,,ANUPS00049,,,,,single seed descent Pst1 sequenced lines,,
800,Tek-11,,,6,3,13/1/2013,,Tekirdag,41.8344722222222,27.5191111111111,,,,1,,,ANUPS00050,,,,,single seed descent Pst1 sequenced lines,,
801,Tek-12,,,6,3,13/1/2013,,Tekirdag,41.8344722222222,27.5191111111111,,,,1,,,ANUPS00051,,,,,single seed descent Pst1 sequenced lines,,
802,Tek-2,,,6,3,13/1/2013,,Tekirdag,41.8344722222222,27.5191111111111,,,,1,,,ANUPS00041,,,,,single seed descent Pst1 sequenced lines,,
803,Tek-3,,,6,3,13/1/2013,,Tekirdag,41.8344722222222,27.5191111111111,,,,1,,,ANUPS00042,,,,,single seed descent Pst1 sequenced lines,,
804,Tek-4,,,6,3,13/1/2013,,Tekirdag,41.8344722222222,27.5191111111111,,,,1,,,ANUPS00043,,,,,single seed descent Pst1 sequenced lines,,
805,Tek-5,,,6,3,13/1/2013,,Tekirdag,41.8344722222222,27.5191111111111,,,,1,,,ANUPS00044,,,,,single seed descent Pst1 sequenced lines,,
806,Tek-6,,,6,3,13/1/2013,,Tekirdag,41.8344722222222,27.5191111111111,,,,1,,,ANUPS00045,,,,,single seed descent Pst1 sequenced lines,,
807,Tek-7,,,6,3,13/1/2013,,Tekirdag,41.8344722222222,27.5191111111111,,,,1,,,ANUPS00046,,,,,single seed descent Pst1 sequenced lines,,
808,Tek-8,,,6,3,13/1/2013,,Tekirdag,41.8344722222222,27.5191111111111,,,,1,,,ANUPS00047,,,,,single seed descent Pst1 sequenced lines,,
809,Tek-9,,,6,3,13/1/2013,,Tekirdag,41.8344722222222,27.5191111111111,,,,1,,,ANUPS00048,,,,,single seed descent Pst1 sequenced lines,,
810,Uni2,,,6,3,13/1/2013,,"University of Zaragoza, Huesco, Spain",42.117771,-0.445225,,,,1,,,ANUPS00212,,,,,single seed descent Pst1 sequenced lines,,
811,Bd1-1,,,6,3,30/01/2013,,Soma Manisa,39.1909555555556,27.6079416666667,,,,,,,USDA,PI170218,,,,Collected 1948,,
812,Bd3-1 Bd3-2,,,6,3,30/01/2013,,,34,43.766666667,,,,,,,USDA,PI185134,,,,Donated 1949,,
813,Bd4-1 Bd4-2,,,6,3,30/01/2013,,near Darling,,,,,,,,,USDA,PI208216,,,,Donated 1953,,
814,Bd5-1 Bd5-2,,,6,3,30/01/2013,,end of Khyber Pass Tor Khama,,,,,,,,,USDA,PI219961,,,,Donated 1954,,
815,Bd6-1 Bd6-2,,,6,3,30/01/2013,,near Hauz-i-Mabat Kandahar,,,,,,,,,USDA,PI219965,,,,Donated 1954,,
816,Bd7-1 Bd7-2,,,6,3,30/01/2013,,near Dilaram Girishk,,,,,,,,,USDA,PI219968,,,,Donated 1954,,
817,Bd8-1 Bd8-2,,,6,3,30/01/2013,,35 miles from Kandahar toward Kajakai Dam,,,,,,,,,USDA,PI219971,,,,Donated 1954,,
818,Bd9-1 Bd9-2,,,6,3,30/01/2013,,Jabal-Us-Siraj Kabul,,,,,,,,,USDA,PI220567,,,,Donated 1954,,
819,Bd11-1 Bd11-2,,,6,3,30/01/2013,,12 miles east of Kazerun,,,,,,,,,USDA,PI226629,,,,Donated 1955,,
820,Bd12-1 Bd12-2,,,6,3,30/01/2013,,near Abe-e Gonji halfway between Ahwaz and Shushtar,,,,,,,,,USDA,PI227011,,,,Donated 1955,,
821,Bd13-1 Bd13-2,,,6,3,30/01/2013,,,,,,,,,,,USDA,PI233228,,,,Donated 1956,,
822,Bd14-1 Bd14-2,,,6,3,30/01/2013,,Kalafabad,,,,,,,,,USDA,PI239713,,,,Donated 1957,,
823,Bd15-1 Bd15-2,,,6,3,30/01/2013,,Kaschwar,,,,,,,,,USDA,PI239714,,,,Donated 1957,,
824,Bd16-1,,,6,3,30/01/2013,,Susa,,,,,,,,,USDA,PI239715,,,,Donated 1957,,
825,Bd17-1 Bd17-2,,,6,3,30/01/2013,,Shahbazan,,,,,,,,,USDA,PI239716,,,,Donated 1957,,
826,Bd18-1,,,6,3,30/01/2013,,Kaman Kirschir Province,,,,,,,,,USDA,PI245730,,,,Donated 1958,,
827,Bd19-2,,,6,3,30/01/2013,,6 miles south of Pabbi,,,,,,,,,USDA,PI250647,,,,Donated 1958,,
828,Bd20-1 Bd20-2,,,6,3,30/01/2013,,,,,,,,,,,USDA,PI253334,,,,Donated 1958,,
829,Bd21,,,6,3,30/01/2013,,4 km. from Salakudin road to Mosul,,,,,,,,,USDA,PI254867,,,,donated 1959,,
830,Bd22-1 Bd22-2,,,6,3,30/01/2013,,30 km. south of Arbet,,,,,,,,,USDA,PI254868,,,,Donated 1959,,
831,Bd23-1 Bd23-2 F-14,,,6,3,30/01/2013,,,,,,,,,,,USDA,PI297783,,,,Donated 1963,,
832,1930,,,6,3,30/01/2013,,Balkh Grounds of old Mosque. Dry waste land,,,,,,,,,USDA,PI317418,,,,Donated 1966,,
833,Bd25-1 Bd25-2  CPI 39895,,,6,3,30/01/2013,,Mt Carmel,,,,,,,,,USDA,PI321403,,,,Donated 1967,,
834,Bd26-1 Bd26-2 26,,,6,3,30/01/2013,,,,,,,,,,,USDA,PI372187,,,,Donated 1972,,
835,Bd27-1 BD27-2,,,6,3,30/01/2013,,,,,,,,,,,USDA,PI422452,,,,Donated 1977,,
836,1094 Bd28,,,6,3,30/01/2013,,3km upstream from town Crystal Brook SA,,,,,,,,,USDA,PI533015,,,,Donated 1988,,
837,UKR-99-081,,,6,3,30/01/2013,,On road to Sevastopol Keym,44.51527778,33.55638889,,,,,,,USDA,PI639818,,,,"Collected 1999, same as Bd29-1",,
838,4006,,,6,3,30/01/2013,,Aude,43.41666667,2.25,,,,,,,USDA,W6 19177,,,,Collected 1993,,
839,UKR-99-137,,,6,3,30/01/2013,,Near Orltype Krym,44.4325,33.78833333,,,,,,,USDA,W6 21792,,,,Collected 1999,,
840,Bd21,,,6,3,30/01/2013,,,,,,,,,,,USDA,W6 36678,,,,This material derives directly from the seed lot used for the sequencing project.,,
841,Bd21-3,,,6,3,30/01/2013,,,,,,,,,,,USDA,W6 39233,,,,Diploid inbred line derived from PI 254867 the same accession from which the inbred line Bd21 was derived. Bd21-3 was selected because of its high transformation efficiency.,,
842,Bal-P1,,,6,3,30/01/2013,,Ballia,37.87966667,38.88477778,,,,,,,USDA,W6 39253,,,,Donated 2010,,
843,Bal-P2,,,6,3,30/01/2013,,Ballia,37.87966667,38.88477778,,,,,,,USDA,W6 39254,,,,Donated 2010,,
844,Bal-P5,,,6,3,30/01/2013,,Ballia,37.87966667,38.88477778,,,,,,,USDA,W6 39257,,,,Donated 2010,,
845,Bal-P7,,,6,3,30/01/2013,,Ballia,37.87966667,38.88477778,,,,,,,USDA,W6 39259,,,,Donated 2010,,
846,Isk-P2,,,6,3,30/01/2013,,Iskenderun,36.45042778,35.92704167,,,,,,,USDA,W6 39272,,,,Donated 2010,,
847,Isk-P4,,,6,3,30/01/2013,,Iskenderun,36.45042778,35.92704167,,,,,,,USDA,W6 39273,,,,Donated 2010,,
848,Isk-P6,,,6,3,30/01/2013,,Iskenderun,36.45042778,35.92704167,,,,,,,USDA,W6 39275,,,,Donated 2010,,
849,Isk-P7,,,6,3,30/01/2013,,Iskenderun,36.45042778,35.92704167,,,,,,,USDA,W6 39276,,,,Donated 2010,,
850,Isk-P8,,,6,3,30/01/2013,,Iskenderun,36.45042778,35.92704167,,,,,,,USDA,W6 39277,,,,Donated 2010,,
851,BdTR4C,,,6,3,30/01/2013,,,38.09691667,42.32188889,,,,,,,USDA,W6 39350,,,,Donated 2010,,
852,BdTR4E,,,6,3,30/01/2013,,,37.45880556,41.24416667,,,,,,,USDA,W6 39352,,,,Donated 2010,,
853,BdTR4G,,,6,3,30/01/2013,,,38.09691667,42.32188889,,,,,,,USDA,W6 39353,,,,Donated 2010,,
854,BdTR4J,,,6,3,30/01/2013,,,36.76644444,44.53525,,,,,,,USDA,W6 39356,,,,Donated 2010,,
855,BdTR4F,,,6,3,30/01/2013,,,37.45880556,41.24416667,,,,,,,USDA,W6 39445,,,,Donated 2010,,
856,RH1.007,,,2,4,7/12/2012,,Mt Kosciusko,-36.4923433,148.271665,,,,,,,,,,,Australia,,,
857,RH1.008,,,2,4,7/12/2012,,Mt Kosciusko,-36.4923433,148.271655,,,,,,,,,,,Australia,,,
858,RH1.009,,,2,4,7/12/2012,,Mt Kosciusko,-36.4923433,148.2716666,,,,,,,,,,,Australia,,,
859,RH1.012,,,2,4,7/12/2012,,Mt Kosciusko,-36.492425,148.2713716,,,,,,,,,,,Australia,,,
860,RH1.013,,,2,4,7/12/2012,,Mt Kosciusko,-36.4924533,148.271335,,,,,,,,,,,Australia,,,
861,RH1.014,,,2,5,7/12/2012,,Mt Kosciusko,-36.4924437,148.2713737,,,,,,,,,,,Australia,,,
862,RH1.015,,,2,5,7/12/2012,,Mt Kosciusko,-36.4923945,148.2713525,,,,,,,,,,,Australia,,,
863,RH1.016,,,2,5,7/12/2012,,Mt Kosciusko,-36.4923945,148.2713525,,,,,,,,,,,,,,
864,RH1.018,,,2,4,7/12/2012,,Mt Kosciusko,-36.4924066,148.2713666,,,,,,,,,,,Australia,,,
865,RH1.019,,,2,4,7/12/2012,,Mt Kosciusko,-36.4924033,148.271395,,,,,,,,,,,Australia,,,
866,RH.005,,,2,4,7/12/2012,,Mt Kosciusko,-36.491515,148.2737016,,,,,,,,,,,Australia,,,
867,RH.021,,,2,5,7/12/2012,,Mt Kosciusko,-36.4927167,148.2740045,,,,,,,,,,,Australia,,,
868,RH.029,,,2,5,7/12/2012,,Mt Kosciusko,-36.4927383,148.2737626,,,,,,,,,,,Australia,,,
869,RH.006,,,2,5,7/12/2012,,Mt Kosciusko,-36.4915281,148.2734636,,,,,,,,,,,Australia,,,
870,RH.019,,,2,5,7/12/2012,,Mt Kosciusko,-36.4915058,148.2737045,,,,,,,,,,,Australia,,,
871,RH.007,,,2,5,7/12/2012,,Mt Kosciusko,-36.4914601,148.2737009,,,,,,,,,,,Australia,,,
872,RB.outlier,,,2,5,7/12/2012,,Mt Kosciusko,-36.4948053,148.2786969,,,,,,,,,,,Australia,,,
873,RB.A,,,2,5,7/12/2012,,Mt Kosciusko,-36.4942726,148.2828551,,,,,,,,,,,Australia,,,
874,RB.B,,,2,5,7/12/2012,,Mt Kosciusko,-36.4942726,148.2828551,,,,,,,,,,,Australia,,,
875,RB.C,,,2,5,7/12/2012,,Mt Kosciusko,-36.4942726,148.2828551,,,,,,,,,,,,,,
876,RB.008,,,2,5,7/12/2012,,Mt Kosciusko,-36.4944335,148.282974,,,,,,,,,,,Australia,,,
877,RB.009,,,2,5,7/12/2012,,Mt Kosciusko,-36.4944335,148.282974,,,,,,,,,,,,,,
878,RB.006,,,2,5,7/12/2012,,Mt Kosciusko,-36.4944335,148.282974,,,,,,,,,,,,,,
879,RB.010,,,2,5,7/12/2012,,Mt Kosciusko,-36.4944335,148.282974,,,,,,,,,,,,,,
880,RB.L7,,,2,5,7/12/2012,,Mt Kosciusko,-36.4944806,148.2829916,,,,,,,,,,,Australia,,,
881,RB.029,,,2,4,7/12/2012,,Mt Kosciusko,-36.4944,148.2833766,,,,,,,,,,,Australia,,,
882,RB.036,,,2,4,7/12/2012,,Mt Kosciusko,-36.4944,148.2833766,,,,,,,,,,,,,,
883,RB.012,,,2,4,7/12/2012,,Mt Kosciusko,-36.494315,148.283095,,,,,,,,,,,Australia,,,
884,RB.003,,,2,4,7/12/2012,,Mt Kosciusko,-36.4943,148.2831,,,,,,,,,,,Australia,,,
885,RB.001,,,2,4,7/12/2012,,Mt Kosciusko,-36.4943,148.2831,,,,,,,,,,,Australia,,,
886,RB.002,,,2,4,7/12/2012,,Mt Kosciusko,-36.4943,148.2831,,,,,,,,,,,Australia,,,
887,RB.004,,,2,4,7/12/2012,,Mt Kosciusko,-36.4943,148.2831,,,,,,,,,,,,,,
888,RB.sapling.1,,,2,4,7/12/2012,,Mt Kosciusko,-36.4942966,148.28323,,,,,,,,,,,Australia,,,
889,RB.sapling.2,,,2,4,7/12/2012,,Mt Kosciusko,-36.4936083,148.2829266,,,,,,,,,,,Australia,,,
890,Blank.1,,,2,4,7/12/2012,,Mt Kosciusko,-36.4940366,148.2831766,,,,,,,,,,,Australia,,,
891,RB.sapling.2.mother,,,2,4,7/12/2012,,Mt Kosciusko,-36.4941066,148.283185,,,,,,,,,,,Australia,,,
892,TL.sapling.1,,,2,4,7/12/2012,,Mt Kosciusko,-36.497035,148.28415,,,,,,,,,,,Australia,,,
893,NTL.010,,,2,4,7/12/2012,,Mt Kosciusko,-36.4975533,148.2842033,,,,,,,,,,,Australia,,,
894,NTL.010A,,,2,4,7/12/2012,,Mt Kosciusko,-36.4972883,148.284785,,,,,,,,,,,Australia,,,
895,NTL.011,,,2,4,7/12/2012,,Mt Kosciusko,-36.497345,148.2838933,,,,,,,,,,,Australia,,,
896,NTL.lower.1,,,2,4,7/12/2012,,Mt Kosciusko,-36.497345,148.2838933,,,,,,,,,,,,,,
897,TR.002,,,2,5,7/12/2012,,Mt Kosciusko,-36.4974707,148.2843182,,,,,,,,,,,Australia,,,
898,NTL.001,,,2,5,7/12/2012,,Mt Kosciusko,-36.4978313,148.283767,,,,,,,,,,,Australia,,,
899,NTL.002,,,2,5,7/12/2012,,Mt Kosciusko,-36.4978063,148.2838654,,,,,,,,,,,Australia,,,
900,NTL.003,,,2,5,7/12/2012,,Mt Kosciusko,-36.4976975,148.2839141,,,,,,,,,,,Australia,,,
901,NTL.004,,,2,5,7/12/2012,,Mt Kosciusko,-36.4976869,148.2838339,,,,,,,,,,,Australia,,,
902,NTL.005,,,2,5,7/12/2012,,Mt Kosciusko,-36.4974786,148.2839399,,,,,,,,,,,Australia,,,
903,TL.metal.arch,,,2,5,7/12/2012,,Mt Kosciusko,-36.4952159,148.2857219,,,,,,,,,,,Australia,tree line near metal arch next to lift,,
904,TL.133,,,2,5,7/12/2012,,Mt Kosciusko,-36.4974707,148.2843182,,,,,,,,,,,,,,
905,TL.132,,,2,5,7/12/2012,,Mt Kosciusko,-36.4974707,148.2843182,,,,,,,,,,,,,,
906,TL.129,,,2,5,7/12/2012,,Mt Kosciusko,-36.4974707,148.2843182,,,,,,,,,,,,,,
907,KR.051,,,2,5,7/12/2012,,Mt Kosciusko,-36.4970542,148.2925499,,,,,,,,,,,Australia,all right next to each other,,
908,KR.016,,,2,5,7/12/2012,,Mt Kosciusko,-36.4970542,148.2925499,,,,,,,,,,,Australia,,,
909,KR.004,,,2,5,7/12/2012,,Mt Kosciusko,-36.4970542,148.2925499,,,,,,,,,,,Australia,,,
910,KR.N2.a,,,2,5,7/12/2012,,Mt Kosciusko,-36.4970542,148.2925499,,,,,,,,,,,,,,
911,NKR.001,,,2,5,7/12/2012,,Mt Kosciusko,-36.4970806,148.292566,,,,,,,,,,,Australia,,,
912,NKR.002,,,2,5,7/12/2012,,Mt Kosciusko,-36.4970806,148.292566,,,,,,,,,,,,,,
913,NKR.003,,,2,5,7/12/2012,,Mt Kosciusko,-36.4970806,148.292566,,,,,,,,,,,,,,
914,NKR.004,,,2,5,7/12/2012,,Mt Kosciusko,-36.4970073,148.2924606,,,,,,,,,,,,,,
915,NKR.005,,,2,5,7/12/2012,,Mt Kosciusko,-36.4970073,148.2924606,,,,,,,,,,,Australia,,,
916,NKR.006,,,2,4,7/12/2012,,Mt Kosciusko,-36.4979266,148.29179,,,,,,,,,,,Australia,,,
917,SG.1832m.001,,,2,5,7/12/2012,,Mt Kosciusko,-36.495168,148.2902478,1832,,,,,,,,,,Australia,,,
918,SG.1832m.002,,,2,5,7/12/2012,,Mt Kosciusko,-36.4951066,148.2902062,1832,,,,,,,,,,Australia,,,
919,SG.1832m.003,,,2,5,7/12/2012,,Mt Kosciusko,-36.4950368,148.2903117,1832,,,,,,,,,,Australia,,,
920,SG.1640m.001,,,2,4,7/12/2012,,Mt Kosciusko,-36.49849,148.2964283,1640,,,,,,,,,,Australia,,,
921,SG.1640m.002,,,2,4,7/12/2012,,Mt Kosciusko,-36.4988833,148.2964883,1640,,,,,,,,,,Australia,,,
922,SG.1640m.003,,,2,4,7/12/2012,,Mt Kosciusko,-36.4987666,148.2964466,1640,,,,,,,,,,Australia,,,
923,SG.1640m.004,,,2,4,7/12/2012,,Mt Kosciusko,-36.4988,148.2964,1640,,,,,,,,,,Australia,,,
924,SG.1640m.005,,,2,4,7/12/2012,,Mt Kosciusko,-36.4984283,148.2964166,1640,,,,,,,,,,Australia,,,
925,SG.1540m.001,,,2,4,7/12/2012,,Mt Kosciusko,-36.50101,148.2989516,1540,,,,,,,,,,Australia,,,
926,SG.1540m.002,,,2,4,7/12/2012,,Mt Kosciusko,-36.50038,148.2989416,1540,,,,,,,,,,Australia,,,
927,SG.1540m.003,,,2,4,7/12/2012,,Mt Kosciusko,-36.5004483,148.299,1540,,,,,,,,,,Australia,,,
928,SG.1540m.004,,,2,4,7/12/2012,,Mt Kosciusko,-36.5003816,148.299025,1540,,,,,,,,,,Australia,,,
929,SG.1540m.005,,,2,4,7/12/2012,,Mt Kosciusko,-36.5004633,148.2990166,1540,,,,,,,,,,Australia,,,
930,SG.1440m.001,,,2,4,7/12/2012,,Mt Kosciusko,-36.50327,148.3026383,1440,,,,,,,,,,Australia,,,
931,SG.1440m.002,,,2,4,7/12/2012,,Mt Kosciusko,-36.5067283,148.3031433,1440,,,,,,,,,,Australia,,,
932,SG.1440m.003,,,2,4,7/12/2012,,Mt Kosciusko,-36.503195,148.302595,1440,,,,,,,,,,Australia,,,
933,SG.1440m.004,,,2,4,7/12/2012,,Mt Kosciusko,-36.50312,148.302835,1440,,,,,,,,,,Australia,,,
934,SG.1440m.005,,,2,4,7/12/2012,,Mt Kosciusko,-36.503115,148.3026316,1440,,,,,,,,,,Australia,,,
935,BS.1360m.001,,,4,4,7/12/2012,,Mt Kosciusko,-36.496555,148.3154333,1360,,,,,,,,,,Australia,,,
936,BS.1360m.002,,,4,4,7/12/2012,,Mt Kosciusko,-36.4965316,148.3153566,1360,,,,,,,,,,Australia,,,
937,BS.1360m.003,,,4,4,7/12/2012,,Mt Kosciusko,-36.4962166,148.3155266,1360,,,,,,,,,,Australia,,,
938,BS.1360m.004,,,4,4,7/12/2012,,Mt Kosciusko,-36.49672,148.315335,1360,,,,,,,,,,Australia,,,
939,BS.1360m.005,,,4,4,7/12/2012,,Mt Kosciusko,-36.49629,148.315265,1360,,,,,,,,,,Australia,,,
940,SG.1360m.001,,,2,4,7/12/2012,,Mt Kosciusko,-36.4970916,148.3139733,1360,,,,,,,,,,Australia,,,
941,SG.1360m.002,,,2,4,7/12/2012,,Mt Kosciusko,-36.4971233,148.3139216,1360,,,,,,,,,,Australia,,,
942,SG.1360m.003,,,2,4,7/12/2012,,Mt Kosciusko,-36.4971733,148.313885,1360,,,,,,,,,,Australia,,,
943,SG.1360m.004,,,2,4,7/12/2012,,Mt Kosciusko,-36.4972733,148.3138083,1360,,,,,,,,,,Australia,,,
944,SG.1360m.005,,,2,4,7/12/2012,,Mt Kosciusko,-36.496685,148.3137216,1360,,,,,,,,,,Australia,,,
945,GIN.001,,,2,4,16/12/2012,,Mt Ginini,-35.5353133,148.8223916,,,,,,,,,,,,,,
946,GIN.004,,,2,4,16/12/2012,,Mt Ginini,-35.5353133,148.8223916,,,,,,,,,,,,,,
947,GIN.002,,,2,4,16/12/2012,,Mt Ginini,-35.5353133,148.8223916,,,,,,,,,,,,,,
948,GIN.003,,,2,4,16/12/2012,,Mt Ginini,-35.5353133,148.8223916,,,,,,,,,,,Australia,,,
949,GIN.004,,,2,4,16/12/2012,,Mt Ginini,-35.5353133,148.8223916,,,,,,,,,,,,,,
950,GIN.005,,,2,4,16/12/2012,,Mt Ginini,-35.5353133,148.8223916,,,,,,,,,,,,,,
951,GIN.006,,,2,4,16/12/2012,,Mt Ginini,-35.5345833,148.82001,,,,,,,,,,,Australia,,,
952,GIN.007,,,2,4,16/12/2012,,Mt Ginini,-35.5343983,148.8198183,,,,,,,,,,,Australia,,,
953,GIN.008,,,2,4,16/12/2012,,Mt Ginini,-35.5342683,148.82005,,,,,,,,,,,Australia,,,
954,GIN.009,,,2,4,16/12/2012,,Mt Ginini,-35.5343,148.8201,,,,,,,,,,,Australia,,,
955,GIN.010,,,2,4,16/12/2012,,Mt Ginini,-35.5347616,148.8199799,,,,,,,,,,,Australia,,,
956,GIN.seeds on ground 1445m,,,2,4,16/12/2012,,Mt Ginini,-35.5344399,148.818365,,,,,,,,,,,Australia,,,
957,GIN.011,,,2,4,16/12/2012,,Mt Ginini,-35.5359599,148.8149516,,,,,,,,,,,Australia,,,
958,GIN.012,,,2,4,16/12/2012,,Mt Ginini,-35.5362183,148.81511,,,,,,,,,,,Australia,,,
959,GIN.013,,,2,4,16/12/2012,,Mt Ginini,-35.535275,148.814685,,,,,,,,,,,Australia,,,
960,GIN.014,,,2,4,16/12/2012,,Mt Ginini,-35.5368799,148.8142966,,,,,,,,,,,Australia,,,
961,GIN.015,,,2,4,16/12/2012,,Mt Ginini,-35.5367883,148.814335,,,,,,,,,,,Australia,,,
962,GIN.016,,,2,4,16/12/2012,,Mt Ginini,-35.5417599,148.8104433,,,,,,,,,,,Australia,,,
963,GIN.017,,,2,4,16/12/2012,,Mt Ginini,-35.5410583,148.8103383,,,,,,,,,,,Australia,,,
1,GIN.018,,,2,4,16/12/2012,,Mt Ginini,-35.541685,148.8097083,,,,,,,,,,,Australia,,,
2,GIN.019,,,2,4,16/12/2012,,Mt Ginini,-35.5413183,148.8097383,,,,,,,,,,,Australia,,,
3,GIN.020,,,2,4,16/12/2012,,Mt Ginini,-35.5415716,148.8099633,,,,,,,,,,,Australia,,,
4,GIN.021,,,2,4,16/12/2012,,Mt Ginini,-35.530115,148.772315,,,,,,,,,,,Australia,,,
5,GIN.022,,,2,4,16/12/2012,,Mt Ginini,-35.529915,148.77174,,,,,,,,,,,Australia,,,
6,GIN.023,,,2,4,16/12/2012,,Mt Ginini,-35.5291733,148.7715366,,,,,,,,,,,Australia,,,
7,GIN.024,,,2,4,16/12/2012,,Mt Ginini,-35.5294766,148.7715983,,,,,,,,,,,Australia,,,
8,GIN.025,,,2,4,16/12/2012,,Mt Ginini,-35.5290266,148.7722266,,,,,,,,,,,Australia,,,
9,GIN.026,,,2,4,16/12/2012,,Mt Ginini,-35.5289933,148.7725716,,,,,,,,,,,Australia,,,
10,GIN.027,,,2,4,16/12/2012,,Mt Ginini,-35.5290716,148.772815,,,,,,,,,,,Australia,,,
11,GIN.028,,,2,4,16/12/2012,,Mt Ginini,-35.5297933,148.7725866,,,,,,,,,,,Australia,,,
12,GIN.029,,,2,4,16/12/2012,,Mt Ginini,-35.53031,148.7726533,,,,,,,,,,,Australia,,,
13,GIN.030,,,2,4,16/12/2012,,Mt Ginini,-35.530135,148.7724166,,,,,,,,,,,Australia,,,
14,GIN.031,,,2,4,16/12/2012,,Mt Ginini,-35.5265083,148.7770266,,,,,,,,,,,Australia,,,
15,GIN.032,,,2,4,16/12/2012,,Mt Ginini,-35.5263683,148.77712,,,,,,,,,,,Australia,,,
16,GIN.033,,,2,4,16/12/2012,,Mt Ginini,-35.5264499,148.777445,,,,,,,,,,,Australia,,,
17,GIN.035,,,2,4,16/12/2012,,Mt Ginini,-35.52675,148.7772,,,,,,,,,,,Australia,,,
18,GIN.034,,,2,4,16/12/2012,,Mt Ginini,-35.5268783,148.776825,,,,,,,,,,,Australia,,,
19,GIN.036,,,2,4,16/12/2012,,Mt Ginini,-35.5396883,148.7728933,,,,,,,,,,,Australia,,,
20,GIN.037,,,2,4,16/12/2012,,Mt Ginini,-35.53987,148.77322,,,,,,,,,,,Australia,,,
